,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
7988,9.0,75,12.5,99.0,1142.34,0,18.0,3,0,1,1
5860,-10.0,84,18.0,89.0,984.96,1,2.5,2,3,1,2
1154,31.0,78,8.0,37.0,1006.95,3,9.0,2,1,2,0
13115,40.0,75,26.5,78.0,1011.36,0,4.5,3,1,2,0
11954,-5.0,83,11.5,53.0,980.39,0,3.0,2,3,1,2
7627,16.0,76,4.0,10.0,1018.94,2,9.0,2,3,2,0
3926,23.0,91,8.5,66.0,1013.72,2,2.5,3,0,1,1
4747,-3.0,72,4.0,77.0,991.15,1,1.5,2,3,2,2
6434,23.0,84,19.0,74.0,1013.45,5,5.5,3,1,2,3
9050,2.0,68,6.5,81.0,984.78,0,3.5,2,3,1,2
6254,39.0,49,1.5,14.0,1011.5,9,8.5,0,0,0,3
7561,0.0,81,11.5,99.0,992.95,0,3.0,2,3,2,2
5969,4.0,70,14.5,81.0,989.71,11,7.0,2,3,1,2
1197,25.0,47,5.0,10.0,1026.95,6,10.0,0,3,0,3
4503,13.0,75,7.0,31.0,1010.37,3,5.5,3,3,1,0
7009,44.0,68,2.5,11.0,1025.66,5,8.5,0,0,1,3
3968,23.0,60,4.5,13.0,1029.53,10,7.5,3,2,2,3
8384,33.0,74,20.0,89.0,1000.99,2,4.0,2,2,0,1
8933,33.0,53,7.0,18.0,1018.99,3,8.0,3,2,2,0
9870,48.0,94,14.5,90.0,1013.84,0,3.0,3,1,1,0
11603,25.0,68,15.0,32.0,1004.28,3,7.0,3,2,1,0
11827,14.0,61,1.0,29.0,1017.3,4,9.0,3,2,2,0
6081,34.0,63,9.0,17.0,1012.59,5,9.0,0,3,0,3
1633,41.0,39,8.0,8.0,1017.26,9,6.5,0,3,2,3
8529,0.0,64,8.5,75.0,988.73,0,2.0,2,3,2,2
7058,28.0,71,6.5,48.0,1002.74,1,8.0,2,0,1,0
2824,4.0,97,18.0,55.0,999.61,1,3.0,2,3,1,2
5230,35.0,101,22.5,98.0,1003.58,12,4.5,2,3,0,0
9225,25.0,53,10.5,46.0,1012.51,2,8.0,3,1,1,0
11607,-4.0,108,21.0,83.0,986.62,0,1.5,2,3,1,2
10432,15.0,89,15.5,92.0,1003.07,0,4.5,2,3,0,1
6369,32.0,50,1.0,25.0,1013.75,2,6.0,3,0,1,0
1030,19.0,86,9.0,97.0,995.9,1,1.5,3,3,1,1
2660,0.0,83,39.0,99.0,997.74,3,6.0,3,3,1,2
8205,-10.0,93,18.0,89.0,998.25,1,3.0,2,3,1,2
4671,-6.0,85,15.0,89.0,996.77,1,2.5,2,3,1,2
4031,-8.0,61,2.0,80.0,998.46,0,1.0,2,3,2,2
9324,27.0,62,0.0,6.0,1016.89,6,8.5,0,2,1,3
10941,-3.0,76,2.0,88.0,995.59,0,3.0,2,3,1,2
8299,16.0,97,6.0,80.0,990.38,1,2.0,3,2,2,1
11866,17.0,75,14.5,64.0,1004.49,1,4.0,2,2,0,1
281,12.0,88,9.5,76.0,990.58,1,5.0,3,1,2,1
12993,16.0,93,7.5,103.0,1013.65,9,1.5,3,3,2,0
12499,39.0,34,0.5,7.0,1029.33,8,9.5,3,3,0,3
11682,-10.0,93,10.5,64.0,997.09,1,2.0,3,3,1,2
4289,4.0,86,6.0,54.0,988.86,1,1.5,2,3,1,2
12797,25.0,74,11.5,42.0,1005.83,4,7.5,2,1,1,0
6871,11.0,33,3.0,90.0,1065.17,11,3.0,2,0,1,2
6320,17.0,78,10.5,71.0,992.32,2,3.5,2,3,2,1
2023,24.0,46,1.5,8.0,1011.28,7,5.5,0,1,0,3
2156,24.0,42,2.5,1.0,1019.33,7,6.0,3,2,2,3
4036,23.0,43,6.5,3.0,1012.05,11,6.5,3,0,0,3
8405,18.0,78,14.5,12.0,1011.45,4,6.5,3,3,1,0
12844,15.0,63,13.0,39.0,1007.17,3,7.5,3,0,2,0
4948,2.0,91,0.5,90.0,987.3,1,4.0,2,3,2,2
3101,24.0,102,13.0,97.0,1010.48,12,0.5,2,0,1,1
4163,0.0,63,8.5,69.0,983.33,0,2.0,2,3,1,2
629,-4.0,74,17.0,56.0,980.29,1,2.5,2,3,2,2
1079,32.0,69,6.0,13.0,1017.58,5,6.5,3,3,0,3
12402,2.0,64,2.5,52.0,996.59,0,1.5,2,3,1,2
7118,41.0,59,1.0,5.0,1024.61,5,9.5,3,3,1,3
3377,19.0,76,27.5,102.0,999.29,7,5.0,3,3,0,1
368,34.0,69,7.5,32.0,1019.04,2,8.5,2,1,2,0
10777,12.0,87,14.5,72.0,991.12,3,3.0,2,1,1,1
8662,14.0,66,6.0,12.0,1019.58,1,5.5,3,2,2,0
7107,3.0,83,17.0,87.0,983.86,0,3.5,3,3,2,2
11306,49.0,92,6.5,96.0,1026.93,5,3.5,3,1,0,3
9206,-4.0,69,10.0,74.0,983.92,1,4.5,2,3,2,2
4629,10.0,99,5.5,92.0,1000.65,1,2.0,3,3,1,1
7248,40.0,22,5.0,18.0,1029.8,7,6.5,3,1,0,3
6316,11.0,50,4.0,19.0,1011.69,1,8.0,3,3,2,0
5259,-4.0,72,9.0,78.0,988.9,1,4.5,2,3,2,2
7964,10.0,63,2.5,23.0,1008.83,3,7.5,3,1,1,0
6744,43.0,86,43.0,87.0,991.56,8,1.5,2,3,1,1
1481,16.0,71,15.0,43.0,1007.61,2,5.5,3,1,0,0
7838,-3.0,84,6.5,97.0,986.03,1,4.0,2,3,2,2
11349,47.0,94,11.5,109.0,1024.61,3,5.5,0,0,0,3
3134,28.0,58,11.5,22.0,1012.19,1,9.0,3,3,1,0
9070,23.0,73,35.0,101.0,1015.21,3,0.5,2,0,0,1
10312,21.0,94,36.5,108.0,1012.36,2,2.0,2,2,0,1
11,38.0,43,2.0,16.0,1029.16,11,7.5,0,0,1,3
81,49.0,75,11.5,82.0,1029.09,10,7.0,3,2,0,3
4833,-6.0,86,3.5,52.0,982.59,1,3.0,2,3,1,2
11632,60.0,108,20.5,76.0,1010.49,0,6.5,3,0,1,3
9503,39.0,56,3.0,95.0,1091.51,3,15.5,2,0,2,1
183,3.0,90,9.5,87.0,997.83,0,2.5,2,3,2,2
5211,-2.0,92,5.0,78.0,984.89,0,1.5,2,3,2,2
10459,26.0,63,5.5,17.0,1008.04,4,6.5,3,2,1,0
6513,25.0,62,13.5,41.0,1009.99,1,8.5,3,1,2,0
7418,3.0,68,11.0,95.0,983.81,1,2.5,2,3,2,2
3536,25.0,40,9.5,14.0,1026.38,6,7.5,0,0,1,3
9823,10.0,78,18.5,66.0,1015.44,3,3.5,3,1,1,1
5151,-1.0,81,7.0,59.0,984.68,1,1.0,2,3,1,2
679,22.0,62,14.0,91.0,1019.57,3,4.0,2,1,1,1
10865,42.0,24,2.5,7.0,1016.17,10,7.5,0,3,2,3
1029,19.0,67,4.5,21.0,1010.75,1,6.0,3,3,1,0
3691,1.0,76,7.0,56.0,988.76,1,3.5,3,3,2,2
12201,2.0,97,11.0,105.0,995.35,11,1.0,2,3,1,2
7651,28.0,59,5.5,18.0,1010.26,6,6.0,0,3,0,3
1707,33.0,55,10.5,42.0,1017.01,4,7.0,2,0,1,0
9625,-1.0,98,15.5,73.0,981.72,1,4.0,2,3,2,2
5730,15.0,63,15.5,71.0,997.37,2,4.0,2,0,2,1
12159,10.0,94,6.5,86.0,1017.07,1,2.5,2,3,2,1
6583,17.0,77,7.0,59.0,997.83,2,1.5,2,2,0,1
6988,23.0,63,6.0,61.0,996.36,0,3.5,2,0,1,1
1010,-5.0,81,18.0,88.0,988.33,1,2.5,2,3,2,2
6942,-1.0,98,6.5,96.0,990.82,1,4.5,2,3,2,2
6817,21.0,96,11.5,70.0,1013.99,1,4.0,2,3,1,1
10258,34.0,60,4.0,9.0,1017.31,11,6.0,0,3,2,3
12445,33.0,25,8.0,6.0,1023.77,6,5.5,3,1,1,3
11145,24.0,71,15.0,72.0,1006.3,1,3.0,2,2,1,1
5455,34.0,76,6.5,82.0,1002.77,0,4.0,2,3,0,1
56,41.0,85,9.0,101.0,1017.89,3,7.5,2,2,2,0
10079,13.0,90,5.0,54.0,1004.02,1,2.0,2,3,2,1
3951,14.0,74,3.0,22.0,1009.69,1,5.5,2,1,1,0
7198,12.0,55,11.5,27.0,1002.75,2,5.5,2,2,2,0
12464,-7.0,82,12.5,82.0,983.78,9,2.5,2,3,1,2
131,3.0,81,2.5,89.0,992.78,1,2.0,2,3,2,2
2691,32.0,66,2.0,20.0,1002.14,1,5.0,2,1,2,0
7473,25.0,97,12.0,93.0,1019.25,1,4.5,3,1,0,1
4658,19.0,67,0.0,47.0,1012.54,2,6.0,3,2,1,0
12543,25.0,47,4.0,1.0,1013.16,6,5.5,0,3,2,3
4166,18.0,52,10.0,17.0,1060.37,5,18.0,1,3,1,1
8806,-8.0,28,1.5,83.0,985.4,9,0.5,3,0,0,2
6438,27.0,49,3.0,12.0,1028.57,6,6.5,0,0,2,3
11547,10.0,53,9.0,47.0,1003.15,2,8.5,2,3,2,0
7628,12.0,68,9.0,31.0,1009.37,1,6.0,3,2,1,0
4013,17.0,60,5.5,46.0,1016.46,1,6.0,3,1,2,0
5670,-2.0,60,13.5,75.0,997.81,1,4.5,2,3,2,2
2986,33.0,95,4.5,79.0,1010.1,14,10.0,3,3,0,0
10189,16.0,76,11.0,67.0,993.31,0,3.0,3,2,2,1
186,38.0,69,6.5,19.0,1011.2,5,8.0,0,1,0,3
4370,21.0,60,14.0,88.0,999.68,2,2.0,2,3,1,1
12817,-3.0,76,19.0,99.0,992.77,0,2.5,2,3,1,2
8659,-5.0,80,9.0,61.0,985.06,0,2.5,3,3,2,2
7658,-4.0,78,10.0,89.0,983.75,1,5.0,2,3,1,2
10437,27.0,99,17.5,91.0,991.27,2,3.0,2,1,0,1
806,0.0,82,17.5,92.0,986.86,0,5.0,2,3,2,2
6977,28.0,45,1.5,8.0,1010.8,7,6.0,0,2,2,3
709,74.0,101,18.0,76.0,1010.82,6,4.0,3,1,0,3
10326,17.0,72,6.0,48.0,1017.4,3,5.5,3,1,0,0
9789,10.0,72,11.5,11.0,1112.53,14,5.5,1,3,0,2
12794,21.0,77,3.5,99.0,1016.89,10,4.5,2,0,0,0
13006,11.0,53,1.0,24.0,1011.77,4,5.0,2,3,2,0
2260,-7.0,87,2.5,95.0,987.33,0,1.5,3,3,2,2
5618,27.0,40,5.0,15.0,1026.05,9,7.0,0,2,2,3
6693,4.0,78,15.0,62.0,997.87,0,2.5,2,3,2,2
8283,-15.0,71,6.0,100.0,992.86,14,2.5,3,3,2,2
7547,20.0,86,6.0,89.0,1013.68,10,2.0,3,3,0,0
11477,15.0,69,5.0,13.0,1006.41,1,6.0,2,1,0,0
11348,41.0,63,6.5,18.0,1022.65,9,8.5,3,1,1,3
9186,-2.0,74,3.0,74.0,982.42,0,2.5,2,3,1,2
8793,19.0,83,18.5,65.0,1009.49,2,2.0,2,3,2,1
6321,-10.0,86,11.0,69.0,999.19,0,1.5,2,3,1,2
12050,20.0,75,10.5,81.0,1015.58,0,1.0,2,1,1,1
10756,20.0,71,15.0,59.0,1010.12,2,2.5,2,0,2,1
6798,-6.0,70,3.5,82.0,996.19,1,4.0,3,3,2,2
1139,-3.0,81,16.0,88.0,995.02,1,3.0,2,3,2,2
10086,1.0,90,14.0,69.0,986.06,0,4.0,3,3,1,2
8655,42.0,46,5.0,18.0,1017.18,8,8.5,3,0,2,3
11198,20.0,59,6.5,22.0,1012.91,2,5.5,2,0,1,0
8835,31.0,75,5.0,20.0,1011.71,3,5.5,2,3,0,0
1059,28.0,70,10.0,76.0,1011.27,1,2.5,2,2,1,1
807,35.0,38,1.0,86.0,870.6,11,5.5,2,2,2,3
10495,26.0,67,10.5,35.0,1011.74,2,5.0,3,2,0,0
5397,10.0,72,7.5,17.0,1009.62,4,8.0,3,2,1,0
8327,37.0,34,10.0,10.0,1019.97,11,7.0,3,2,0,3
4555,15.0,88,10.0,74.0,1013.37,3,4.5,2,2,2,1
6261,11.0,46,13.0,92.0,852.25,12,11.0,3,1,0,1
11930,30.0,71,9.5,89.0,1014.84,2,3.5,2,3,0,1
11691,27.0,66,10.0,58.0,1014.51,1,3.0,2,3,1,1
3333,10.0,108,6.5,82.0,981.24,10,1.0,2,3,1,2
4662,-8.0,82,1.5,77.0,998.48,0,3.5,2,3,2,2
10484,34.0,51,8.5,10.0,1010.11,7,8.5,0,3,2,3
5222,-1.0,92,16.0,83.0,993.62,0,3.5,3,3,1,2
6425,26.0,42,7.0,15.0,1026.06,11,10.0,0,0,0,3
675,20.0,67,0.0,48.0,1010.23,4,7.0,3,3,2,0
1812,33.0,75,1.0,44.0,1014.29,2,7.5,3,3,2,0
8490,-9.0,93,12.0,74.0,988.5,1,2.0,2,3,2,2
8892,25.0,94,19.0,85.0,1005.97,2,1.0,2,2,2,1
7324,-1.0,60,15.0,57.0,987.44,0,2.5,2,3,2,2
1999,5.0,81,42.5,93.0,981.93,3,4.5,2,3,2,2
2705,14.0,95,17.5,62.0,1014.31,2,5.0,3,3,2,1
1632,49.0,28,14.5,64.0,1135.33,12,12.0,2,3,0,3
10256,20.0,74,39.5,84.0,1018.9,7,1.0,3,2,1,1
9695,1.0,79,7.5,88.0,995.83,0,3.0,3,3,2,2
12927,29.0,73,6.0,36.0,1013.6,2,8.0,3,1,1,0
5847,-8.0,63,6.5,56.0,992.04,0,1.5,2,3,2,2
4934,-9.0,43,10.0,20.0,1189.22,13,10.5,1,3,1,0
2396,28.0,75,2.0,49.0,1019.47,3,6.0,2,3,2,0
3244,11.0,57,5.5,15.0,1007.21,4,6.0,3,2,2,0
12330,26.0,59,8.0,24.0,1001.63,1,6.5,2,3,1,0
4425,-5.0,74,10.0,40.0,894.79,3,18.0,3,0,0,2
4855,41.0,58,6.5,16.0,1011.89,5,7.0,0,2,0,3
11808,15.0,68,9.5,42.0,1009.05,2,7.0,3,2,1,0
10085,20.0,83,6.5,97.0,994.55,2,3.5,3,1,0,1
12727,20.0,55,10.0,10.0,1025.13,10,9.0,0,2,0,3
3092,-6.0,70,13.0,54.0,999.24,0,2.0,2,3,1,2
2153,30.0,86,20.0,80.0,1015.09,1,4.5,2,2,0,1
7650,3.0,82,12.0,51.0,985.4,1,4.0,3,3,2,2
2913,11.0,69,10.0,11.0,1007.27,3,8.5,3,3,2,0
5925,23.0,89,19.0,84.0,996.07,2,4.0,2,0,1,1
11526,-8.0,68,17.0,76.0,989.76,0,2.0,2,3,1,2
517,12.0,56,0.5,48.0,1008.67,3,7.0,3,0,0,0
6108,32.0,94,11.0,80.0,1015.62,1,5.0,3,1,0,1
1647,53.0,90,16.5,78.0,1014.31,12,3.0,3,3,0,0
6190,37.0,49,5.5,3.0,1027.14,9,8.5,3,1,0,3
8726,33.0,74,19.0,51.0,992.54,2,2.0,2,2,0,1
82,-5.0,73,12.0,63.0,983.83,1,4.5,3,3,1,2
11523,4.0,84,13.0,55.0,985.32,1,1.5,2,3,2,2
6621,20.0,76,13.5,70.0,990.58,0,4.5,2,2,1,1
13059,52.0,80,2.0,75.0,1005.23,11,4.0,2,1,0,0
2323,23.0,39,4.5,16.0,1012.06,11,7.5,3,2,2,3
2019,19.0,93,10.5,62.0,1005.84,2,1.0,2,0,1,1
11829,58.0,81,27.0,108.0,1002.41,14,1.5,2,1,1,1
4652,-15.0,84,7.0,76.0,987.04,0,3.5,2,3,1,2
12189,15.0,76,6.0,45.0,1007.61,4,5.5,3,0,1,0
2311,24.0,72,18.0,62.0,1014.02,0,3.5,3,3,2,1
1644,1.0,93,14.0,56.0,992.89,0,2.5,2,3,1,2
8202,31.0,69,2.5,15.0,1012.9,4,5.5,2,3,1,0
12576,26.0,82,17.5,87.0,1005.75,0,4.0,2,2,0,1
885,-15.0,74,6.5,53.0,874.92,6,8.0,1,2,2,0
9572,23.0,56,0.5,18.0,1019.95,3,6.5,3,1,1,0
711,35.0,42,6.0,11.0,1024.48,5,7.5,0,2,0,3
11221,26.0,72,8.5,35.0,1007.09,4,5.5,2,1,0,0
12587,34.0,92,18.0,51.0,1010.67,3,3.0,3,0,0,1
11438,35.0,86,21.0,91.0,1001.81,10,2.5,3,2,2,1
2652,7.0,51,9.0,31.0,801.25,8,4.0,1,2,2,3
7322,22.0,42,3.5,11.0,1023.98,7,7.0,0,1,0,3
12223,33.0,85,20.0,79.0,997.21,0,4.5,2,2,0,1
9369,-14.0,28,8.0,14.0,824.37,0,19.5,3,1,2,1
3709,22.0,68,18.0,53.0,1016.33,3,5.0,2,2,1,1
4959,0.0,66,17.0,72.0,986.7,0,4.0,2,3,1,2
12242,27.0,59,4.0,17.0,1004.23,3,8.0,3,2,1,0
6919,23.0,76,6.5,11.0,1009.29,1,9.0,3,3,1,0
7754,33.0,67,1.0,42.0,1005.7,4,5.5,3,3,2,0
9184,-10.0,78,1.0,54.0,982.69,0,1.5,2,3,2,2
6841,62.0,109,22.0,102.0,990.28,9,3.5,3,3,0,1
3602,29.0,67,8.5,47.0,1006.38,4,8.0,3,0,2,0
4320,19.0,77,13.0,99.0,1012.63,6,3.5,3,1,1,3
4215,28.0,34,5.0,6.0,1025.97,10,8.0,3,0,0,3
3198,3.0,91,16.0,88.0,981.77,0,2.5,2,3,2,2
2579,30.0,79,10.0,65.0,992.74,3,3.0,3,2,1,1
13085,4.0,96,22.0,71.0,981.34,6,5.5,2,3,1,2
7592,19.0,55,12.0,14.0,1006.19,4,6.0,2,1,1,0
6833,16.0,60,12.0,48.0,1019.86,4,7.5,3,3,0,0
447,-2.0,94,14.0,60.0,991.2,1,3.0,3,3,1,2
3159,10.0,81,14.5,63.0,1019.82,0,4.5,2,2,2,1
8173,12.0,68,14.0,93.0,1015.66,1,5.0,2,0,0,1
5131,3.0,91,7.0,98.0,996.67,1,5.5,3,3,1,2
4730,19.0,77,11.0,13.0,1011.63,4,8.5,3,2,1,0
406,36.0,21,4.5,19.0,1020.62,6,6.5,0,3,0,3
6127,13.0,53,2.5,39.0,1006.73,1,8.0,2,3,2,0
1270,-3.0,85,19.0,88.0,999.98,0,4.5,3,3,1,2
3919,24.0,90,6.0,52.0,990.47,1,1.0,2,1,0,1
6619,23.0,37,4.0,11.0,1025.74,11,5.5,0,3,2,3
231,30.0,71,12.0,92.0,992.51,2,3.0,3,1,2,1
6412,32.0,77,10.0,64.0,1016.78,1,3.5,2,0,1,1
4256,14.0,62,8.0,86.0,1012.94,2,4.0,2,2,2,1
7395,44.0,26,9.0,12.0,1029.74,5,8.0,0,3,2,3
1776,-10.0,75,9.5,71.0,986.43,0,4.0,2,3,1,2
12314,31.0,78,9.0,30.0,1004.97,4,7.0,3,0,2,0
10321,18.0,79,5.0,36.0,1010.23,4,6.0,3,2,1,0
13072,30.0,71,4.5,23.0,1015.1,1,9.0,3,0,0,0
13048,27.0,72,8.5,58.0,994.21,0,2.0,3,2,0,1
12477,33.0,30,1.0,4.0,1026.91,7,10.0,0,1,2,3
3489,97.0,100,5.0,96.0,1018.66,10,3.5,0,0,1,3
8448,15.0,68,8.5,49.0,1013.08,1,6.0,3,3,0,0
9,28.0,74,8.5,107.0,1012.13,8,7.5,0,3,0,3
10802,22.0,72,10.5,44.0,1011.05,4,7.5,2,3,1,0
6103,2.0,74,14.0,67.0,1013.77,8,12.5,3,3,1,3
9064,11.0,93,22.5,101.0,1009.29,14,1.0,2,0,2,1
840,30.0,61,10.5,28.0,1009.71,3,8.0,2,0,1,0
11933,-4.0,66,19.0,70.0,994.66,1,5.0,2,3,2,2
4537,19.0,67,9.0,94.0,1013.92,0,4.5,2,3,2,1
874,37.0,76,10.5,86.0,1073.21,3,4.5,2,3,2,0
9461,34.0,68,7.0,45.0,1008.45,3,8.5,3,1,0,0
108,27.0,39,5.0,16.0,1021.61,5,5.0,0,0,2,3
10723,19.0,92,9.5,88.0,1001.76,3,3.0,3,0,1,1
12674,24.0,50,6.0,11.0,1018.21,3,6.0,3,1,2,0
11518,-7.0,89,26.5,90.0,983.6,4,1.5,3,3,2,2
8604,27.0,42,9.5,2.0,1010.89,7,10.0,0,0,2,3
7213,11.0,93,9.0,70.0,995.55,3,3.0,3,3,2,1
10193,44.0,22,1.5,0.0,1028.32,8,8.5,3,2,0,3
3692,32.0,25,4.0,12.0,1018.9,6,9.0,3,1,0,3
7797,-1.0,61,18.0,98.0,999.08,1,1.5,2,3,2,2
11585,20.0,87,5.5,83.0,1012.43,3,2.0,3,2,2,1
13018,-9.0,32,5.0,21.0,966.64,11,16.5,3,1,0,2
3241,23.0,64,8.0,0.0,1015.84,5,9.0,3,2,1,3
10797,2.0,83,6.0,55.0,999.9,1,4.0,2,3,1,2
13037,25.0,67,5.5,8.0,1018.44,8,6.0,0,3,1,3
1584,14.0,66,4.0,29.0,1009.07,1,6.5,3,1,1,0
6812,26.0,74,3.5,32.0,1002.49,1,8.5,2,3,0,0
11705,30.0,27,6.0,13.0,1012.74,10,9.0,3,0,0,3
334,37.0,62,6.0,6.0,1021.37,11,7.0,0,2,1,3
3394,30.0,72,13.5,28.0,1004.88,4,8.0,2,0,2,0
5498,15.0,78,7.5,99.0,1002.39,0,2.5,2,1,2,1
151,-9.0,90,1.5,97.0,999.08,1,4.5,2,3,2,2
11130,27.0,22,10.5,43.0,979.95,5,4.0,1,0,0,2
713,23.0,83,9.5,90.0,1010.97,3,3.5,2,3,1,1
6789,15.0,63,9.5,26.0,1013.94,1,8.0,3,3,0,0
10246,-4.0,90,30.0,100.0,984.37,3,4.5,2,3,1,2
1925,4.0,67,2.0,87.0,989.93,0,2.5,3,3,2,2
1418,11.0,67,15.0,88.0,1000.85,2,1.5,2,0,1,1
2285,10.0,63,9.5,59.0,1016.38,1,1.5,2,1,1,1
2694,20.0,56,0.0,17.0,1009.56,2,5.5,3,0,2,0
8263,4.0,64,13.5,72.0,986.69,0,2.5,2,3,1,2
10342,34.0,72,6.0,58.0,1003.98,1,3.5,2,3,1,1
1181,1.0,73,7.0,98.0,989.18,0,2.5,2,3,2,2
6328,18.0,60,16.0,62.0,990.89,1,5.0,3,2,2,1
1512,27.0,58,14.5,13.0,1016.87,4,7.5,3,2,2,0
6251,41.0,42,9.0,17.0,1029.78,11,7.0,0,0,2,3
3797,24.0,46,5.0,12.0,1027.27,9,8.0,0,0,0,3
3325,-7.0,96,16.5,50.0,993.55,0,5.0,3,3,1,2
6206,-10.0,81,3.5,54.0,986.73,0,4.5,2,3,2,2
10811,-7.0,57,1.5,22.0,829.51,11,12.0,1,2,0,3
12753,27.0,52,1.5,16.0,1020.04,11,6.0,0,0,1,3
10917,-7.0,98,0.0,101.0,980.21,1,0.5,2,3,1,2
5271,21.0,87,7.0,73.0,994.83,1,4.5,2,0,0,1
10929,10.0,79,1.5,31.0,1004.05,4,8.0,2,0,0,0
3224,25.0,32,0.0,1.0,1018.38,10,7.5,3,3,0,3
862,23.0,21,6.5,17.0,1054.24,7,7.5,3,3,0,2
10616,26.0,82,14.5,96.0,999.91,8,0.5,2,3,1,1
1937,-4.0,90,10.0,62.0,995.39,1,5.0,2,3,2,2
2501,22.0,79,5.5,62.0,1003.79,1,3.0,2,2,1,1
3250,43.0,42,3.0,3.0,1022.3,7,6.5,0,3,0,3
543,26.0,50,3.0,20.0,1008.81,1,5.5,3,2,1,0
6082,-6.0,33,1.0,76.0,1084.82,8,11.0,1,3,0,2
3011,28.0,63,3.0,12.0,1019.8,3,7.5,2,0,2,0
2736,41.0,25,5.5,19.0,1021.71,7,7.0,0,3,2,3
10502,42.0,43,4.0,15.0,1013.46,6,8.0,0,3,1,3
6354,4.0,67,20.0,61.0,988.95,0,1.5,3,3,2,2
164,3.0,75,10.5,73.0,980.47,1,3.0,2,3,2,2
12947,21.0,57,8.0,2.0,1029.39,8,7.5,0,0,2,3
4469,32.0,57,7.5,16.0,1011.49,5,6.0,0,1,1,3
8729,16.0,69,11.0,54.0,810.22,9,16.5,2,1,1,0
7983,-1.0,81,18.0,60.0,996.7,1,4.5,2,3,2,2
12492,33.0,61,6.0,78.0,1019.2,3,3.5,3,3,0,1
657,33.0,26,6.5,5.0,1029.26,7,9.5,0,2,0,3
10713,23.0,74,5.0,33.0,1033.7,9,9.5,2,0,0,1
7269,17.0,66,18.0,63.0,992.22,1,2.5,3,3,1,1
10004,-12.0,29,9.0,58.0,845.51,1,16.5,2,0,2,2
3045,21.0,65,9.5,12.0,1018.91,11,9.0,0,2,0,3
4727,31.0,69,19.0,70.0,1009.09,0,3.5,2,0,1,1
8192,37.0,28,7.5,8.0,1010.92,7,7.0,3,1,1,3
10458,3.0,66,16.5,84.0,997.36,1,4.5,3,3,1,2
5200,21.0,100,16.0,94.0,1012.87,11,7.0,3,1,1,0
9375,30.0,27,8.0,16.0,1028.35,7,6.5,0,2,2,3
10185,13.0,75,2.5,16.0,1008.28,2,6.0,2,3,0,0
6339,27.0,99,13.0,77.0,1004.66,1,5.0,2,0,0,1
3592,-2.0,78,3.0,97.0,993.68,1,1.5,2,3,2,2
9002,18.0,68,9.5,56.0,998.24,3,3.5,2,2,2,1
12498,20.0,83,13.5,52.0,1008.2,1,3.5,2,3,1,1
11017,42.0,47,8.5,13.0,1025.55,7,9.0,3,0,0,3
9509,19.0,73,10.5,92.0,1007.45,0,2.5,2,0,2,1
3886,26.0,64,2.5,26.0,1004.98,4,7.5,3,2,2,0
1802,70.0,70,16.5,83.0,1006.92,12,2.5,3,3,0,0
9354,13.0,70,6.0,71.0,1012.66,6,9.5,2,1,0,0
7054,14.0,80,9.0,82.0,996.79,1,2.0,2,2,2,1
10794,21.0,73,10.5,77.0,1015.32,3,3.5,3,1,0,1
5171,32.0,94,10.0,71.0,1009.11,2,1.0,2,2,2,1
808,37.0,25,9.5,6.0,1028.14,6,9.0,3,1,1,3
11731,20.0,75,5.0,82.0,1013.61,6,7.0,0,0,0,3
10376,-9.0,75,5.0,98.0,988.71,0,5.0,2,3,1,2
2697,22.0,72,3.5,38.0,1009.03,2,6.5,3,3,1,0
2106,20.0,88,17.0,62.0,1004.58,2,1.0,2,3,2,1
714,19.0,74,6.5,37.0,1018.34,2,7.0,2,3,0,0
8138,11.0,70,7.5,72.0,1019.74,0,3.0,2,3,2,1
4687,29.0,77,12.0,46.0,1010.62,3,6.5,3,1,2,0
3733,29.0,62,5.5,40.0,1004.17,1,6.0,3,3,0,0
5047,-8.0,77,0.0,62.0,990.86,0,4.5,2,3,1,2
2854,10.0,75,11.5,13.0,1018.93,2,8.5,2,1,2,0
2098,-9.0,81,2.0,57.0,994.24,1,1.0,2,3,1,2
3338,30.0,54,4.0,33.0,1009.9,4,5.5,3,2,1,0
4919,27.0,63,18.5,93.0,1002.84,3,4.5,2,2,2,1
64,24.0,52,9.0,29.0,1007.84,1,8.0,3,0,2,0
12255,19.0,86,6.5,62.0,1019.14,3,3.5,2,2,1,1
7386,1.0,72,16.0,68.0,998.3,0,4.0,3,3,2,2
12373,-10.0,77,18.0,65.0,984.09,1,4.5,2,3,2,2
1886,25.0,68,4.0,32.0,1009.22,2,5.5,3,2,0,0
1373,21.0,89,13.0,85.0,1006.31,2,4.0,3,1,1,1
7888,38.0,20,2.5,9.0,1010.57,7,5.5,0,2,0,3
4382,32.0,66,1.5,8.0,1024.92,8,7.0,0,0,2,3
8979,11.0,79,8.0,49.0,1007.51,4,7.5,2,1,1,0
1889,21.0,58,0.5,12.0,1012.28,4,6.5,3,2,2,0
744,-10.0,87,1.5,76.0,982.49,1,1.5,3,3,1,2
11976,33.0,46,9.5,5.0,1019.1,8,7.0,3,1,1,3
3356,10.0,76,12.5,29.0,1011.93,3,8.0,2,0,1,0
5871,32.0,51,9.0,10.0,1018.04,1,9.0,3,1,1,0
